Datum,/apple-aktie,/apple-aktie.1,/wirecard-aktie,/wirecard-aktie.1
14.01.2003,14.01.2003,1.0,14.01.2003,0.81077
13.01.2003,13.01.2003,0.99286,13.01.2003,0.81077
10.01.2003,10.01.2003,0.99357,10.01.2003,0.80514
09.01.2003,09.01.2003,1.00714,09.01.2003,0.76009
08.01.2003,08.01.2003,0.99214,08.01.2003,0.67564
07.01.2003,07.01.2003,1.00428,07.01.2003,0.65875
06.01.2003,06.01.2003,1.03214,06.01.2003,0.5574
03.01.2003,03.01.2003,1.03714,03.01.2003,0.49547
02.01.2003,02.01.2003,0.99357,02.01.2003,0.49547
01.01.2003,01.01.2003,0.94428,01.01.2003,0.49547
31.12.2002,31.12.2002,0.94428,31.12.2002,0.49547
30.12.2002,30.12.2002,0.94428,30.12.2002,0.49547
27.12.2002,27.12.2002,0.96214,27.12.2002,0.50673
26.12.2002,26.12.2002,0.95714,26.12.2002,0.47858
25.12.2002,25.12.2002,0.95714,25.12.2002,0.47858
24.12.2002,24.12.2002,0.95714,24.12.2002,0.47858
23.12.2002,23.12.2002,0.95714,23.12.2002,0.47858
20.12.2002,20.12.2002,0.995,20.12.2002,0.47858
19.12.2002,19.12.2002,1.00857,19.12.2002,0.48984
18.12.2002,18.12.2002,1.01357,18.12.2002,0.47295
17.12.2002,17.12.2002,1.02643,17.12.2002,0.47858
16.12.2002,16.12.2002,1.08214,16.12.2002,0.46732
13.12.2002,13.12.2002,1.08214,13.12.2002,0.47858
12.12.2002,12.12.2002,1.08214,12.12.2002,0.48984
11.12.2002,11.12.2002,1.08214,11.12.2002,0.40538
10.12.2002,10.12.2002,1.08786,10.12.2002,0.34345
09.12.2002,09.12.2002,1.03571,09.12.2002,0.39412
06.12.2002,06.12.2002,1.075,06.12.2002,0.45606
05.12.2002,05.12.2002,1.04643,05.12.2002,0.40538
04.12.2002,04.12.2002,1.05286,04.12.2002,0.40538
03.12.2002,03.12.2002,1.10714,03.12.2002,0.39412
02.12.2002,02.12.2002,1.09928,02.12.2002,0.40538
29.11.2002,29.11.2002,1.15,29.11.2002,0.37723
28.11.2002,28.11.2002,1.12786,28.11.2002,0.39412
27.11.2002,27.11.2002,1.12786,27.11.2002,0.42227
26.11.2002,26.11.2002,1.12786,26.11.2002,0.3716
25.11.2002,25.11.2002,1.135,25.11.2002,0.3716
22.11.2002,22.11.2002,1.15428,22.11.2002,0.37723
21.11.2002,21.11.2002,1.14428,21.11.2002,0.40538
20.11.2002,20.11.2002,1.08928,20.11.2002,0.34908
19.11.2002,19.11.2002,1.08928,19.11.2002,0.36597
18.11.2002,18.11.2002,1.125,18.11.2002,0.37723
15.11.2002,15.11.2002,1.14286,15.11.2002,0.3716
14.11.2002,14.11.2002,1.15071,14.11.2002,0.32656
13.11.2002,13.11.2002,1.12143,13.11.2002,0.36597
12.11.2002,12.11.2002,1.11428,12.11.2002,0.39412
11.11.2002,11.11.2002,1.10714,11.11.2002,0.39412
08.11.2002,08.11.2002,1.11071,08.11.2002,0.10135
07.11.2002,07.11.2002,1.13786,07.11.2002,0.09009
06.11.2002,06.11.2002,1.20143,06.11.2002,0.08445
05.11.2002,05.11.2002,1.2,05.11.2002,0.12387
04.11.2002,04.11.2002,1.22857,04.11.2002,0.10135
01.11.2002,01.11.2002,1.16714,01.11.2002,0.10698
31.10.2002,31.10.2002,1.16714,31.10.2002,0.10135
30.10.2002,30.10.2002,1.17071,30.10.2002,0.10698
29.10.2002,29.10.2002,1.09928,29.10.2002,0.10135
28.10.2002,28.10.2002,1.12357,28.10.2002,0.10135
25.10.2002,25.10.2002,1.1,25.10.2002,0.09572
24.10.2002,24.10.2002,1.07786,24.10.2002,0.12387
23.10.2002,23.10.2002,1.07786,23.10.2002,0.12387
22.10.2002,22.10.2002,1.06,22.10.2002,0.10135
21.10.2002,21.10.2002,1.02857,21.10.2002,0.10135
18.10.2002,18.10.2002,1.03071,18.10.2002,0.10698
17.10.2002,17.10.2002,1.03143,17.10.2002,0.11261
16.10.2002,16.10.2002,1.05286,16.10.2002,0.11261
15.10.2002,15.10.2002,1.09428,15.10.2002,0.11261
14.10.2002,14.10.2002,1.04286,14.10.2002,0.10698
11.10.2002,11.10.2002,1.045,11.10.2002,0.16328
10.10.2002,10.10.2002,1.02071,10.10.2002,0.11261
09.10.2002,09.10.2002,0.98143,09.10.2002,0.14076
08.10.2002,08.10.2002,0.98357,08.10.2002,0.12387
07.10.2002,07.10.2002,1.00357,07.10.2002,0.10698
04.10.2002,04.10.2002,1.02857,04.10.2002,0.10698
03.10.2002,03.10.2002,1.02428,03.10.2002,0.11261
02.10.2002,02.10.2002,1.05714,02.10.2002,0.11261
01.10.2002,01.10.2002,1.02143,01.10.2002,0.11261
30.09.2002,30.09.2002,1.03571,30.09.2002,0.11261
27.09.2002,27.09.2002,1.07643,27.09.2002,0.14076
26.09.2002,26.09.2002,1.10714,26.09.2002,0.11824
25.09.2002,25.09.2002,1.09857,25.09.2002,0.10135
24.09.2002,24.09.2002,1.05786,24.09.2002,0.10135
23.09.2002,23.09.2002,1.08071,23.09.2002,0.10135
20.09.2002,20.09.2002,1.08857,20.09.2002,0.10135
19.09.2002,19.09.2002,1.06,19.09.2002,0.10135
18.09.2002,18.09.2002,1.065,18.09.2002,0.14076
17.09.2002,17.09.2002,1.095,17.09.2002,0.10135
16.09.2002,16.09.2002,1.06,16.09.2002,0.1295
13.09.2002,13.09.2002,1.03857,13.09.2002,0.10135
12.09.2002,12.09.2002,1.05357,12.09.2002,0.11261
11.09.2002,11.09.2002,1.04286,11.09.2002,0.11824
10.09.2002,10.09.2002,1.03928,10.09.2002,0.11261
09.09.2002,09.09.2002,1.04,09.09.2002,0.11824
06.09.2002,06.09.2002,1.05,06.09.2002,0.12387
05.09.2002,05.09.2002,1.04643,05.09.2002,0.14076
04.09.2002,04.09.2002,1.03286,04.09.2002,0.13513
03.09.2002,03.09.2002,1.02643,03.09.2002,0.13513
02.09.2002,02.09.2002,1.08571,02.09.2002,0.14076
30.08.2002,30.08.2002,1.07786,30.08.2002,0.15765
29.08.2002,29.08.2002,1.07571,29.08.2002,0.14639
28.08.2002,28.08.2002,1.08286,28.08.2002,0.18017
27.08.2002,27.08.2002,1.09643,27.08.2002,0.18017
26.08.2002,26.08.2002,1.11071,26.08.2002,0.15765
23.08.2002,23.08.2002,1.16286,23.08.2002,0.19143
22.08.2002,22.08.2002,1.15928,22.08.2002,0.21958
21.08.2002,21.08.2002,1.15928,21.08.2002,0.20269
20.08.2002,20.08.2002,1.16857,20.08.2002,0.11824
19.08.2002,19.08.2002,1.17857,19.08.2002,0.11824
16.08.2002,16.08.2002,1.15714,16.08.2002,0.09009
15.08.2002,15.08.2002,1.11428,15.08.2002,0.09572
14.08.2002,14.08.2002,1.06714,14.08.2002,0.09572
13.08.2002,13.08.2002,1.07857,13.08.2002,0.11261
12.08.2002,12.08.2002,1.11571,12.08.2002,0.10135
09.08.2002,09.08.2002,1.11286,09.08.2002,0.10698
08.08.2002,08.08.2002,1.09643,08.08.2002,0.10135
07.08.2002,07.08.2002,1.08428,07.08.2002,0.10135
06.08.2002,06.08.2002,1.08286,06.08.2002,0.10135
05.08.2002,05.08.2002,1.02643,05.08.2002,0.07319
02.08.2002,02.08.2002,1.05357,02.08.2002,0.08445
01.08.2002,01.08.2002,1.11357,01.08.2002,0.09572
31.07.2002,31.07.2002,1.09714,31.07.2002,0.06756
30.07.2002,30.07.2002,1.11571,30.07.2002,0.06756
29.07.2002,29.07.2002,1.07928,29.07.2002,0.07319
26.07.2002,26.07.2002,1.03643,26.07.2002,0.07882
25.07.2002,25.07.2002,1.04,25.07.2002,0.08445
24.07.2002,24.07.2002,1.06928,24.07.2002,0.09009
23.07.2002,23.07.2002,1.07143,23.07.2002,0.09009
22.07.2002,22.07.2002,1.04214,22.07.2002,0.09009
19.07.2002,19.07.2002,1.05786,19.07.2002,0.11824
18.07.2002,18.07.2002,1.08286,18.07.2002,0.09572
17.07.2002,17.07.2002,1.14286,17.07.2002,0.09572
16.07.2002,16.07.2002,1.28928,16.07.2002,0.09572
15.07.2002,15.07.2002,1.19571,15.07.2002,0.10135
12.07.2002,12.07.2002,1.265,12.07.2002,0.10698
11.07.2002,11.07.2002,1.23071,11.07.2002,0.10698
10.07.2002,10.07.2002,1.29143,10.07.2002,0.10698
09.07.2002,09.07.2002,1.31571,09.07.2002,0.12387
08.07.2002,08.07.2002,1.35,08.07.2002,0.15765
05.07.2002,05.07.2002,1.33643,05.07.2002,0.15202
04.07.2002,04.07.2002,1.28571,04.07.2002,0.15765
03.07.2002,03.07.2002,1.22928,03.07.2002,0.16891
02.07.2002,02.07.2002,1.23571,02.07.2002,0.15765
01.07.2002,01.07.2002,1.25,01.07.2002,0.15765
28.06.2002,28.06.2002,1.285,28.06.2002,0.16328
27.06.2002,27.06.2002,1.20928,27.06.2002,0.18017
26.06.2002,26.06.2002,1.20071,26.06.2002,0.18017
25.06.2002,25.06.2002,1.28428,25.06.2002,0.20269
24.06.2002,24.06.2002,1.24286,24.06.2002,0.1858
21.06.2002,21.06.2002,1.26857,21.06.2002,0.19706
20.06.2002,20.06.2002,1.28571,20.06.2002,0.21395
19.06.2002,19.06.2002,1.30714,19.06.2002,0.2421
18.06.2002,18.06.2002,1.53214,18.06.2002,0.22521
17.06.2002,17.06.2002,1.56571,17.06.2002,0.19706
14.06.2002,14.06.2002,1.46286,14.06.2002,0.1858
13.06.2002,13.06.2002,1.50071,13.06.2002,0.19706
12.06.2002,12.06.2002,1.57071,12.06.2002,0.23647
11.06.2002,11.06.2002,1.63428,11.06.2002,0.21958
10.06.2002,10.06.2002,1.61928,10.06.2002,0.22521
07.06.2002,07.06.2002,1.62286,07.06.2002,0.21958
06.06.2002,06.06.2002,1.70786,06.06.2002,0.21958
05.06.2002,05.06.2002,1.70714,05.06.2002,0.20269
04.06.2002,04.06.2002,1.71857,04.06.2002,0.21958
03.06.2002,03.06.2002,1.72857,03.06.2002,0.1858
31.05.2002,31.05.2002,1.84286,31.05.2002,0.20269
30.05.2002,30.05.2002,1.81214,30.05.2002,0.2421
29.05.2002,29.05.2002,1.82071,29.05.2002,0.25899
28.05.2002,28.05.2002,1.82714,28.05.2002,0.24773
27.05.2002,27.05.2002,1.85,27.05.2002,0.29278
24.05.2002,24.05.2002,1.86857,24.05.2002,0.28152
23.05.2002,23.05.2002,1.91643,23.05.2002,0.30967
22.05.2002,22.05.2002,1.84214,22.05.2002,0.30967
21.05.2002,21.05.2002,1.88428,21.05.2002,0.28715
20.05.2002,20.05.2002,1.91786,20.05.2002,0.27026
17.05.2002,17.05.2002,1.92928,17.05.2002,0.28715
16.05.2002,16.05.2002,1.94786,16.05.2002,0.28715
15.05.2002,15.05.2002,2.02857,15.05.2002,0.3153
14.05.2002,14.05.2002,1.96214,14.05.2002,0.29278
13.05.2002,13.05.2002,1.86643,13.05.2002,0.27026
10.05.2002,10.05.2002,1.89286,10.05.2002,0.28152
09.05.2002,09.05.2002,1.89286,09.05.2002,0.27026
08.05.2002,08.05.2002,1.92571,08.05.2002,0.28152
07.05.2002,07.05.2002,1.76714,07.05.2002,0.30967
06.05.2002,06.05.2002,1.79286,06.05.2002,0.30967
03.05.2002,03.05.2002,1.84286,03.05.2002,0.28715
02.05.2002,02.05.2002,1.88143,02.05.2002,0.3153
01.05.2002,01.05.2002,1.92214,,
30.04.2002,30.04.2002,1.92214,30.04.2002,0.33782
29.04.2002,29.04.2002,1.89428,29.04.2002,0.30967
26.04.2002,26.04.2002,1.86928,26.04.2002,0.3153
25.04.2002,25.04.2002,1.88214,25.04.2002,0.32093
24.04.2002,24.04.2002,1.95143,24.04.2002,0.34345
23.04.2002,23.04.2002,1.97,23.04.2002,0.33782
22.04.2002,22.04.2002,1.97286,22.04.2002,0.30967
19.04.2002,19.04.2002,2.01786,19.04.2002,0.33219
18.04.2002,18.04.2002,2.02357,18.04.2002,0.3153
17.04.2002,17.04.2002,2.055,17.04.2002,0.32656
16.04.2002,16.04.2002,2.08214,16.04.2002,0.33782
15.04.2002,15.04.2002,2.03143,15.04.2002,0.32656
12.04.2002,12.04.2002,2.02857,12.04.2002,0.35471
11.04.2002,11.04.2002,2.02071,11.04.2002,0.37723
10.04.2002,10.04.2002,1.97286,10.04.2002,0.38849
09.04.2002,09.04.2002,1.975,09.04.2002,0.36597
08.04.2002,08.04.2002,1.98428,08.04.2002,0.36597
05.04.2002,05.04.2002,2.0,05.04.2002,0.36034
04.04.2002,04.04.2002,1.94857,04.04.2002,0.34345
03.04.2002,03.04.2002,1.97857,03.04.2002,0.35471
02.04.2002,02.04.2002,1.92643,02.04.2002,0.36034
01.04.2002,01.04.2002,1.92643,,
29.03.2002,29.03.2002,1.92643,,
28.03.2002,28.03.2002,1.92643,28.03.2002,0.45043
27.03.2002,27.03.2002,1.91071,27.03.2002,0.4448
26.03.2002,26.03.2002,1.91428,26.03.2002,0.43353
25.03.2002,25.03.2002,1.91428,25.03.2002,0.47295
22.03.2002,22.03.2002,1.96428,22.03.2002,0.43353
21.03.2002,21.03.2002,1.91286,,
20.03.2002,20.03.2002,2.005,,
19.03.2002,19.03.2002,2.00714,19.03.2002,0.39975
18.03.2002,18.03.2002,2.00714,18.03.2002,0.41101
15.03.2002,15.03.2002,1.99928,15.03.2002,0.37723
14.03.2002,14.03.2002,1.96643,,
13.03.2002,13.03.2002,1.99571,13.03.2002,0.38286
12.03.2002,12.03.2002,1.97428,12.03.2002,0.37723
11.03.2002,11.03.2002,1.99143,11.03.2002,0.38849
08.03.2002,08.03.2002,2.03643,08.03.2002,0.38286
07.03.2002,07.03.2002,1.90928,07.03.2002,0.39975
06.03.2002,06.03.2002,1.91428,06.03.2002,0.43916
05.03.2002,05.03.2002,1.93857,05.03.2002,0.42227
04.03.2002,04.03.2002,1.93214,04.03.2002,0.4448
01.03.2002,01.03.2002,1.88428,01.03.2002,0.39412
28.02.2002,28.02.2002,1.775,28.02.2002,0.39412
27.02.2002,27.02.2002,1.835,27.02.2002,0.39412
26.02.2002,26.02.2002,1.96071,26.02.2002,0.45043
25.02.2002,25.02.2002,1.94714,25.02.2002,0.42227
22.02.2002,22.02.2002,1.82571,22.02.2002,0.39412
21.02.2002,21.02.2002,1.83,21.02.2002,0.38286
20.02.2002,20.02.2002,1.86428,20.02.2002,0.35471
19.02.2002,19.02.2002,1.88,,
18.02.2002,18.02.2002,1.92928,18.02.2002,0.35471
15.02.2002,15.02.2002,1.97857,,
14.02.2002,14.02.2002,2.02143,14.02.2002,0.34345
13.02.2002,13.02.2002,2.045,13.02.2002,0.34345
12.02.2002,12.02.2002,2.01643,,
11.02.2002,11.02.2002,1.98714,11.02.2002,0.34345
08.02.2002,08.02.2002,1.95,08.02.2002,0.35471
07.02.2002,07.02.2002,2.05714,,
06.02.2002,06.02.2002,2.06928,06.02.2002,0.35471
05.02.2002,05.02.2002,2.11571,05.02.2002,0.3716
04.02.2002,04.02.2002,2.04571,04.02.2002,0.40538
01.02.2002,01.02.2002,2.04571,01.02.2002,0.39412
31.01.2002,31.01.2002,2.02214,31.01.2002,0.39412
30.01.2002,30.01.2002,1.95,30.01.2002,0.40538
29.01.2002,29.01.2002,1.935,29.01.2002,0.41101
28.01.2002,28.01.2002,1.94643,28.01.2002,0.43353
25.01.2002,25.01.2002,1.92143,25.01.2002,0.39975
24.01.2002,24.01.2002,1.88928,24.01.2002,0.37723
23.01.2002,23.01.2002,1.82143,23.01.2002,0.39412
22.01.2002,22.01.2002,1.79286,22.01.2002,0.36597
21.01.2002,21.01.2002,1.75143,21.01.2002,0.45043
18.01.2002,18.01.2002,1.775,18.01.2002,0.34908
17.01.2002,17.01.2002,1.79286,17.01.2002,0.41664
16.01.2002,16.01.2002,1.68786,16.01.2002,0.36597
15.01.2002,15.01.2002,1.73643,,
14.01.2002,14.01.2002,1.675,14.01.2002,0.33782
11.01.2002,11.01.2002,1.72071,,
10.01.2002,10.01.2002,1.64286,10.01.2002,0.37723
09.01.2002,09.01.2002,1.80714,09.01.2002,0.39412
08.01.2002,08.01.2002,1.83714,08.01.2002,0.43353
07.01.2002,07.01.2002,1.85,07.01.2002,0.42227
04.01.2002,04.01.2002,1.86286,04.01.2002,0.3716
03.01.2002,03.01.2002,1.83643,03.01.2002,0.38849
02.01.2002,02.01.2002,1.75571,,
01.01.2002,01.01.2002,1.76,,
31.12.2001,31.12.2001,1.76,,
28.12.2001,28.12.2001,1.76,28.12.2001,0.30967
27.12.2001,27.12.2001,1.75286,27.12.2001,0.36034
26.12.2001,26.12.2001,1.65928,,
25.12.2001,25.12.2001,1.65928,,
24.12.2001,24.12.2001,1.65928,,
21.12.2001,21.12.2001,1.65928,21.12.2001,0.35471
20.12.2001,20.12.2001,1.68714,20.12.2001,0.3716
19.12.2001,19.12.2001,1.69643,19.12.2001,0.40538
18.12.2001,18.12.2001,1.66071,18.12.2001,0.42227
17.12.2001,17.12.2001,1.59714,17.12.2001,0.39412
14.12.2001,14.12.2001,1.625,14.12.2001,0.38286
13.12.2001,13.12.2001,1.66928,13.12.2001,0.4279
12.12.2001,12.12.2001,1.70571,12.12.2001,0.45606
11.12.2001,11.12.2001,1.78143,11.12.2001,0.47858
10.12.2001,10.12.2001,1.79428,10.12.2001,0.47295
07.12.2001,07.12.2001,1.77857,07.12.2001,0.46169
06.12.2001,06.12.2001,1.81643,06.12.2001,0.43916
05.12.2001,05.12.2001,1.89286,05.12.2001,0.45043
04.12.2001,04.12.2001,1.69928,04.12.2001,0.45606
03.12.2001,03.12.2001,1.67143,03.12.2001,0.41664
30.11.2001,30.11.2001,1.65143,30.11.2001,0.41101
29.11.2001,29.11.2001,1.64714,29.11.2001,0.41664
28.11.2001,28.11.2001,1.665,28.11.2001,0.42227
27.11.2001,27.11.2001,1.715,27.11.2001,0.45043
26.11.2001,26.11.2001,1.69,26.11.2001,0.50673
23.11.2001,23.11.2001,1.59714,23.11.2001,0.47858
22.11.2001,22.11.2001,1.62143,22.11.2001,0.51799
21.11.2001,21.11.2001,1.56928,21.11.2001,0.56866
20.11.2001,20.11.2001,1.625,20.11.2001,0.73757
19.11.2001,19.11.2001,1.58143,19.11.2001,0.36597
16.11.2001,16.11.2001,1.52143,16.11.2001,0.35471
15.11.2001,15.11.2001,1.58928,15.11.2001,0.37723
14.11.2001,14.11.2001,1.56071,14.11.2001,0.33782
13.11.2001,13.11.2001,1.57,13.11.2001,0.34908
12.11.2001,12.11.2001,1.48571,12.11.2001,0.34908
09.11.2001,09.11.2001,1.51428,09.11.2001,0.35471
08.11.2001,08.11.2001,1.57143,08.11.2001,0.35471
07.11.2001,07.11.2001,1.58571,07.11.2001,0.37723
06.11.2001,06.11.2001,1.49286,06.11.2001,0.41101
05.11.2001,05.11.2001,1.51214,05.11.2001,0.45043
02.11.2001,02.11.2001,1.44857,02.11.2001,0.39412
01.11.2001,01.11.2001,1.38,,
31.10.2001,31.10.2001,1.39286,31.10.2001,0.41101
30.10.2001,30.10.2001,1.38286,30.10.2001,0.45043
29.10.2001,29.10.2001,1.44357,29.10.2001,0.46732
26.10.2001,26.10.2001,1.52143,26.10.2001,0.48421
25.10.2001,25.10.2001,1.46857,25.10.2001,0.50673
24.10.2001,24.10.2001,1.50286,24.10.2001,0.49547
23.10.2001,23.10.2001,1.51857,23.10.2001,0.5011
22.10.2001,22.10.2001,1.46286,22.10.2001,0.53488
19.10.2001,19.10.2001,1.44286,19.10.2001,0.48984
18.10.2001,18.10.2001,1.45286,18.10.2001,0.39412
17.10.2001,17.10.2001,1.45286,,
16.10.2001,16.10.2001,1.40428,,
15.10.2001,15.10.2001,1.40357,15.10.2001,0.36034
12.10.2001,12.10.2001,1.35214,,
11.10.2001,11.10.2001,1.37143,,
10.10.2001,10.10.2001,1.17857,,
09.10.2001,09.10.2001,1.17857,09.10.2001,0.32093
08.10.2001,08.10.2001,1.17857,,
05.10.2001,05.10.2001,1.22143,,
04.10.2001,04.10.2001,1.22143,04.10.2001,0.33782
03.10.2001,03.10.2001,1.17643,,
02.10.2001,02.10.2001,1.21928,02.10.2001,0.34908
01.10.2001,01.10.2001,1.20357,,
28.09.2001,28.09.2001,1.20714,,
27.09.2001,27.09.2001,1.2,27.09.2001,0.39412
26.09.2001,26.09.2001,1.26,,
25.09.2001,25.09.2001,1.26,25.09.2001,0.37723
24.09.2001,24.09.2001,1.27714,,
21.09.2001,21.09.2001,1.19643,21.09.2001,0.39412
20.09.2001,20.09.2001,1.23643,20.09.2001,0.41664
19.09.2001,19.09.2001,1.29286,19.09.2001,0.39412
18.09.2001,18.09.2001,1.29286,,
17.09.2001,17.09.2001,1.48143,,
14.09.2001,14.09.2001,1.48143,,
13.09.2001,13.09.2001,1.48143,,
12.09.2001,12.09.2001,1.48143,,
11.09.2001,11.09.2001,1.48143,,
10.09.2001,10.09.2001,1.48143,10.09.2001,0.4279
07.09.2001,07.09.2001,1.48143,,
06.09.2001,06.09.2001,1.48143,,
05.09.2001,05.09.2001,1.48143,,
04.09.2001,04.09.2001,1.41071,04.09.2001,0.51799
03.09.2001,03.09.2001,1.41071,03.09.2001,0.53488
31.08.2001,31.08.2001,1.41071,,
30.08.2001,30.08.2001,1.41071,30.08.2001,0.59118
29.08.2001,29.08.2001,1.46214,,
28.08.2001,28.08.2001,1.47143,,
27.08.2001,27.08.2001,1.44357,,
24.08.2001,24.08.2001,1.40643,24.08.2001,0.59118
23.08.2001,23.08.2001,1.40643,,
22.08.2001,22.08.2001,1.40643,22.08.2001,0.59118
21.08.2001,21.08.2001,1.42786,21.08.2001,0.59118
20.08.2001,20.08.2001,1.41428,,
17.08.2001,17.08.2001,1.43786,,
16.08.2001,16.08.2001,1.43786,,
15.08.2001,15.08.2001,1.53571,,
14.08.2001,14.08.2001,1.53571,,
13.08.2001,13.08.2001,1.53571,,
10.08.2001,10.08.2001,1.525,,
09.08.2001,09.08.2001,1.525,09.08.2001,0.6306
08.08.2001,08.08.2001,1.57214,08.08.2001,0.64749
07.08.2001,07.08.2001,1.61357,07.08.2001,0.67001
06.08.2001,06.08.2001,1.61357,06.08.2001,0.70379
03.08.2001,03.08.2001,1.61357,03.08.2001,0.73194
02.08.2001,02.08.2001,1.54357,02.08.2001,0.67564
01.08.2001,01.08.2001,1.56071,01.08.2001,0.59118
31.07.2001,31.07.2001,1.56786,31.07.2001,0.47858
30.07.2001,30.07.2001,1.57428,30.07.2001,0.48421
27.07.2001,27.07.2001,1.57428,,
26.07.2001,26.07.2001,1.57428,,
25.07.2001,25.07.2001,1.57428,25.07.2001,0.52362
24.07.2001,24.07.2001,1.67928,24.07.2001,0.55177
23.07.2001,23.07.2001,1.67928,,
20.07.2001,20.07.2001,1.67928,20.07.2001,0.54051
19.07.2001,19.07.2001,1.67928,,
18.07.2001,18.07.2001,1.84857,,
17.07.2001,17.07.2001,1.98643,17.07.2001,0.56866
16.07.2001,16.07.2001,2.065,,
13.07.2001,13.07.2001,2.0,13.07.2001,0.63623
12.07.2001,12.07.2001,1.92214,12.07.2001,0.61933
11.07.2001,11.07.2001,1.87214,11.07.2001,0.56866
10.07.2001,10.07.2001,1.87214,10.07.2001,0.56866
09.07.2001,09.07.2001,1.935,09.07.2001,0.59118
06.07.2001,06.07.2001,1.935,,
05.07.2001,05.07.2001,1.965,,
04.07.2001,04.07.2001,1.965,,
03.07.2001,03.07.2001,1.965,03.07.2001,0.76009
02.07.2001,02.07.2001,1.965,,
29.06.2001,29.06.2001,1.95857,,
28.06.2001,28.06.2001,1.92571,,
27.06.2001,27.06.2001,1.92071,,
26.06.2001,26.06.2001,1.89286,,
25.06.2001,25.06.2001,1.85714,,
22.06.2001,22.06.2001,1.85714,,
21.06.2001,21.06.2001,1.77571,,
20.06.2001,20.06.2001,1.67428,,
19.06.2001,19.06.2001,1.72714,,
18.06.2001,18.06.2001,1.66786,,
15.06.2001,15.06.2001,1.64428,,
14.06.2001,14.06.2001,1.71357,,
13.06.2001,13.06.2001,1.71357,,
12.06.2001,12.06.2001,1.67214,,
11.06.2001,11.06.2001,1.82143,,
08.06.2001,08.06.2001,1.82928,,
07.06.2001,07.06.2001,1.76286,,
06.06.2001,06.06.2001,1.75571,,
05.06.2001,05.06.2001,1.75571,,
04.06.2001,04.06.2001,1.69857,,
01.06.2001,01.06.2001,1.69857,,
31.05.2001,31.05.2001,1.75071,,
30.05.2001,30.05.2001,1.75071,,
29.05.2001,29.05.2001,1.92071,,
28.05.2001,28.05.2001,1.92071,,
25.05.2001,25.05.2001,1.94143,,
24.05.2001,24.05.2001,1.94143,,
23.05.2001,23.05.2001,1.96,,
22.05.2001,22.05.2001,1.92786,,
21.05.2001,21.05.2001,1.92786,,
18.05.2001,18.05.2001,1.92786,,
17.05.2001,17.05.2001,1.96,,
16.05.2001,16.05.2001,1.88928,,
15.05.2001,15.05.2001,1.92643,,
14.05.2001,14.05.2001,1.85143,,
11.05.2001,11.05.2001,1.89286,,
10.05.2001,10.05.2001,1.97786,,
09.05.2001,09.05.2001,1.96428,,
08.05.2001,08.05.2001,2.13143,,
07.05.2001,07.05.2001,2.13143,,
04.05.2001,04.05.2001,2.0,,
03.05.2001,03.05.2001,2.1,,
02.05.2001,02.05.2001,2.105,,
01.05.2001,01.05.2001,2.1,,
30.04.2001,30.04.2001,2.1,,
27.04.2001,27.04.2001,1.98428,,
26.04.2001,26.04.2001,1.93928,,
25.04.2001,25.04.2001,1.905,,
24.04.2001,24.04.2001,1.90571,,
23.04.2001,23.04.2001,2.00786,,
20.04.2001,20.04.2001,2.00786,,
19.04.2001,19.04.2001,2.03643,,
18.04.2001,18.04.2001,1.715,,
17.04.2001,17.04.2001,1.64786,,
16.04.2001,16.04.2001,1.64286,,
13.04.2001,13.04.2001,1.64286,,
12.04.2001,12.04.2001,1.64286,,
11.04.2001,11.04.2001,1.64286,,
10.04.2001,10.04.2001,1.64286,,
09.04.2001,09.04.2001,1.64286,,
06.04.2001,06.04.2001,1.63571,,
05.04.2001,05.04.2001,1.61643,,
04.04.2001,04.04.2001,1.69,,
03.04.2001,03.04.2001,1.69,,
02.04.2001,02.04.2001,1.78571,,
30.03.2001,30.03.2001,1.79071,,
29.03.2001,29.03.2001,1.74286,,
28.03.2001,28.03.2001,1.76428,,
27.03.2001,27.03.2001,1.76786,,
26.03.2001,26.03.2001,1.82786,,
23.03.2001,23.03.2001,1.73714,,
22.03.2001,22.03.2001,1.53643,,
21.03.2001,21.03.2001,1.53643,,
20.03.2001,20.03.2001,1.61071,,
19.03.2001,19.03.2001,1.535,,
16.03.2001,16.03.2001,1.57286,,
15.03.2001,15.03.2001,1.57286,,
14.03.2001,14.03.2001,1.42786,,
13.03.2001,13.03.2001,1.45357,,
12.03.2001,12.03.2001,1.57143,,
09.03.2001,09.03.2001,1.60071,,
08.03.2001,08.03.2001,1.60071,,
07.03.2001,07.03.2001,1.63214,,
06.03.2001,06.03.2001,1.59928,,
05.03.2001,05.03.2001,1.45071,,
02.03.2001,02.03.2001,1.38571,,
01.03.2001,01.03.2001,1.35,,
28.02.2001,28.02.2001,1.48571,,
27.02.2001,27.02.2001,1.5,,
26.02.2001,26.02.2001,1.5,,
23.02.2001,23.02.2001,1.42857,,
22.02.2001,22.02.2001,1.47071,,
21.02.2001,21.02.2001,1.47071,,
20.02.2001,20.02.2001,1.47857,,
19.02.2001,19.02.2001,1.45071,,
16.02.2001,16.02.2001,1.5,,
15.02.2001,15.02.2001,1.54286,,
14.02.2001,14.02.2001,1.465,,
13.02.2001,13.02.2001,1.475,,
12.02.2001,12.02.2001,1.475,,
09.02.2001,09.02.2001,1.60714,,
08.02.2001,08.02.2001,1.57143,,
07.02.2001,07.02.2001,1.57143,,
06.02.2001,06.02.2001,1.57143,,
